factor,0,3,6,12
gap,0.06582884005887148,-0.008583785683385824,0.25500279214765686,0.3479128948139411
ratio,-0.07732426953460297,0.03678171362206077,-0.09700166926352102,-0.11424212477130369
rel_gap,0.07732426953460297,-0.036781713622060654,0.0970016692635211,0.1142421247713038
